CLEANED NAME,GAME RESULT,POINT DIFFERENCE,PACE,HOME TEAM OFFENSIVE RATING,HOME TEAM DEFENSIVE RATING,HOME TEAM 2PT%,HOME TEAM 3PT%,HOME TEAM FT%,HOME TEAM REBOUNDS,HOME TEAM ASSISTS,HOME TEAM STEALS,HOME TEAM BLOCKS,HOME TEAM TURNOVERS,HOME TEAM AVERAGE PLUS/MINUS,HOME TEAM DOUBLE DOUBLES,HOME TEAM TOP 50 CONTRACT PLAYERS,AWAY TEAM OFFENSIVE RATING,AWAY TEAM DEFENSIVE RATING,AWAY TEAM 2PT%,AWAY TEAM 3PT%,AWAY TEAM FT%,AWAY TEAM REBOUNDS,AWAY TEAM ASSISTS,AWAY TEAM STEALS,AWAY TEAM BLOCKS,AWAY TEAM TURNOVERS,AWAY TEAM AVERAGE PLUS/MINUS,AWAY TEAM DOUBLE DOUBLES,AWAY TEAM TOP 50 CONTRACT PLAYERS
20200820-H-HOU-A-OKC,1,13,91.3,121.5,108,0.542857143,0.339285714,0.888888889,41,21,8,3,7,8.125,0,1,107.3,121.8,0.510638298,0.34375,0.894736842,48,15,2,4,13,-6.5,0,3
20200820-H-IND-A-MIA,0,9,97.9,102.1,113.4545455,0.510638298,0.352941176,0.8,38,25,12,7,16,-4.090909091,0,2,111.3,101.4444444,0.43902439,0.514285714,0.678571429,41,27,9,4,16,5,0,2
20200820-H-LAL-A-POR,1,23,95.3,116.5,93.38461538,0.555555556,0.368421053,0.9,50,26,9,3,14,8.846153846,1,2,92.4,116.7272727,0.464285714,0.275862069,0.75,41,14,6,3,17,-10.45454545,0,3
20200820-H-MIL-A-ORL,1,15,101.9,108.9,94.81818182,0.5625,0.365853659,0.75,57,26,5,4,20,6.818181818,2,2,94.2,109.1111111,0.428571429,0.212121212,0.870967742,42,18,9,5,11,-8.333333333,1,1
20200821-H-BRK-A-TOR,0,25,100.8,91.2,116.25,0.358974359,0.31372549,0.727272727,42,24,8,4,13,-10.41666667,0,0,116,92.38461538,0.528301887,0.473684211,0.636363636,56,35,8,4,14,9.615384615,2,5
20200821-H-DAL-A-LAC,0,8,98.7,123.6,132.6,0.613636364,0.395348837,0.708333333,42,27,5,2,9,-4,2,1,131.7,60.54545455,0.589285714,0.411764706,0.814814815,44,24,7,4,7,3.636363636,0,2
20200821-H-PHI-A-BOS,0,8,100,94,103.1111111,0.339285714,0.230769231,0.852941176,57,14,6,7,12,-4.444444444,2,3,102,97,0.5,0.258064516,0.916666667,45,15,7,8,10,4,0,3
20200821-H-UTA-A-DEN,1,37,91.2,135.9,95.46153846,0.531914894,0.486486486,0.769230769,50,27,9,2,10,14.23076923,1,3,95.4,136.3846154,0.42,0.315789474,0.818181818,45,20,2,5,17,-14.23076923,0,3
20200822-H-MIA-A-IND,1,9,102.8,120.6,111.5555556,0.5,0.393939394,0.826923077,46,23,10,2,16,5,1,2,111.8,121.8888889,0.568627451,0.363636364,0.75,37,23,10,5,14,-5,2,2
20200822-H-OKC-A-HOU,1,12,102.1,105.6,95.875,0.529411765,0.341463415,0.676470588,54,20,8,6,15,7.5,0,3,94.9,105.125,0.547619048,0.3,0.695652174,46,14,9,6,16,-7.5,1,1
20200822-H-ORL-A-MIL,0,14,102.2,104.7,118.5454545,0.422222222,0.487179487,0.857142857,35,24,9,1,18,-6.363636364,0,1,118.4,102.9230769,0.644444444,0.459459459,0.705882353,43,27,12,3,18,5.384615385,1,2
20200822-H-POR-A-LAL,0,8,102.9,105,112.6666667,0.45,0.342857143,0.947368421,38,17,7,4,11,-4.444444444,0,3,112.7,105.7,0.604166667,0.333333333,0.651162791,55,26,6,8,17,4,2,2
20200823-H-BRK-A-TOR,0,28,109.3,111.6,137.5833333,0.416666667,0.38,0.757575758,44,21,5,6,14,-11.66666667,0,0,137.3,110.3076923,0.62962963,0.468085106,0.727272727,57,39,9,6,10,10.76923077,2,5
20200823-H-DAL-A-LAC,1,2,100,122.3,122.5,0.573529412,0.361111111,0.75,54,20,7,5,11,1,1,0,120.5,123,0.525423729,0.368421053,0.90625,41,19,7,5,9,-1,0,2
20200823-H-PHI-A-BOS,0,4,94.8,111.8,116.1,0.541666667,0.264705882,0.794117647,39,12,7,5,8,-2,2,3,116,113.8181818,0.553191489,0.342857143,0.75862069,42,19,4,5,14,1.818181818,1,3
20200823-H-UTA-A-DEN,1,2,91.2,141.4,138.5555556,0.636363636,0.482758621,0.861111111,37,14,2,0,10,1.111111111,1,3,139.2,141.7777778,0.571428571,0.386363636,0.923076923,40,25,2,4,6,-1.111111111,1,3
20200824-H-MIA-A-IND,1,12,91.8,107.8,94.9,0.524590164,0.266666667,0.785714286,60,24,8,4,13,6,1,2,94.8,111.3333333,0.441860465,0.378378378,0.636363636,34,20,8,6,15,-6.666666667,1,2
20200824-H-OKC-A-HOU,1,3,100.2,116.8,110.7777778,0.574074074,0.34375,0.785714286,46,16,6,0,14,1.666666667,1,3,113.8,118,0.545454545,0.396551724,0.9,40,25,7,2,14,-1.875,2,1
20200824-H-ORL-A-MIL,0,15,104,102,116.4444444,0.428571429,0.4,0.8,43,26,7,6,16,-8.333333333,1,1,116.4,102.6363636,0.56,0.414634146,0.666666667,49,29,7,5,12,6.818181818,2,2
20200824-H-POR-A-LAL,0,20,99.4,115.7,134.9090909,0.459016393,0.428571429,0.741935484,42,20,9,2,17,-9.090909091,1,3,135.8,113.3846154,0.666666667,0.435897436,0.666666667,41,29,7,9,14,7.692307692,1,2
20200825-H-DEN-A-UTA,1,10,94.5,123.8,111.6666667,0.54,0.457142857,0.9375,38,22,4,5,9,5.555555556,0,3,113.2,123.2222222,0.522727273,0.470588235,0.8125,35,23,7,3,15,-5.555555556,1,3
20200825-H-LAC-A-DAL,1,43,104.1,148,107.6153846,0.632653061,0.628571429,0.764705882,49,28,5,4,15,16.53846154,1,2,106.6,146.8333333,0.541666667,0.324324324,0.696969697,31,19,8,6,13,-17.91666667,0,0
20200829-H-HOU-A-OKC,1,34,103.7,109.9,75.91666667,0.461538462,0.395833333,0.75,55,28,12,3,11,14.25,0,2,77.1,107.9166667,0.47826087,0.152173913,0.652173913,58,11,3,8,18,-14.16666667,2,3
20200829-H-LAL-A-POR,1,9,109.2,120,114.25,0.653846154,0.388888889,0.807692308,41,27,11,5,17,3.75,1,2,111.7,121.2222222,0.46969697,0.481481481,0.807692308,43,20,12,1,19,-5,1,2
20200829-H-MIL-A-ORL,1,14,104.9,112.5,99.54545455,0.558139535,0.355555556,0.814814815,56,27,5,4,14,6.363636364,2,2,99.1,113,0.41509434,0.365853659,0.714285714,47,22,3,2,11,-7.777777778,1,1
20200830-H-DAL-A-LAC,0,14,99.9,97.1,112.0909091,0.509433962,0.297297297,0.588235294,42,20,5,3,12,-6.363636364,0,0,111.1,97.33333333,0.532258065,0.379310345,0.923076923,52,22,8,2,13,5.833333333,2,2
20200830-H-TOR-A-BOS,0,18,104.6,89.9,108.4545455,0.477272727,0.25,0.75862069,40,22,10,2,14,-8.181818182,0,5,107.1,86.54545455,0.5,0.435897436,0.80952381,50,25,8,4,22,8.181818182,2,3
20200830-H-UTA-A-DEN,0,12,90.3,118.5,134,0.41025641,0.5,0.7,30,20,8,3,10,-6.666666667,1,3,131.8,116.4444444,0.6,0.5,0.884615385,43,22,8,4,15,6.666666667,0,3
20200831-H-MIL-A-MIA,0,11,96.7,107.5,120.4,0.525,0.457142857,0.538461538,34,22,6,7,19,-5.5,1,2,118.9,105.8888889,0.509433962,0.387096774,0.925925926,46,21,8,2,16,6.111111111,1,2
20200831-H-OKC-A-HOU,1,4,105,99,94.66666667,0.490566038,0.333333333,0.888888889,51,17,10,3,19,2.222222222,0,3,95.2,101.1111111,0.575,0.340909091,0.75,41,19,14,5,22,-2.222222222,0,2
20200901-H-DEN-A-UTA,1,2,87.3,91.6,87.88888889,0.442307692,0.258064516,0.769230769,46,21,7,4,10,1.111111111,1,3,89.3,92.75,0.488888889,0.235294118,0.666666667,48,16,6,3,12,-1.25,1,3
20200901-H-TOR-A-BOS,0,3,99.5,99.5,104.5555556,0.5,0.275,0.842105263,41,25,10,7,12,-1.666666667,0,5,102.5,99.33333333,0.447368421,0.394736842,0.92,44,18,6,9,17,1.666666667,0,3
20200902-H-HOU-A-OKC,1,2,96.4,107.9,106,0.461538462,0.346938776,0.894736842,44,18,11,7,12,1.25,1,2,105.8,108.625,0.452380952,0.470588235,0.761904762,46,24,6,4,21,-1.25,1,3
20200902-H-MIL-A-MIA,0,2,96,118.8,120.7,0.5,0.28,0.846153846,50,16,6,2,14,-1,1,2,120.9,117.1,0.555555556,0.377777778,0.78125,38,22,12,4,10,1,0,2
20200903-H-BOS-A-TOR,0,1,98.8,104.3,106.5,0.555555556,0.310344828,0.761904762,44,21,6,7,14,-0.2,1,3,105.3,105.375,0.583333333,0.325,0.5625,39,23,7,5,13,0.625,1,5
20200903-H-LAC-A-DEN,1,23,95.7,125.4,102.7692308,0.633333333,0.416666667,0.823529412,45,23,7,3,14,8.846153846,0,2,101.4,123,0.553191489,0.25,0.666666667,40,20,9,5,15,-8.846153846,0,3
20200904-H-LAL-A-HOU,0,15,97.7,99.3,114.75,0.533333333,0.289473684,0.842105263,41,18,8,9,15,-6.25,1,2,114.7,102.2,0.595238095,0.358974359,0.740740741,41,19,13,3,14,7.5,0,2
20200904-H-MIA-A-MIL,1,15,95.4,120.6,105.4545455,0.548387097,0.382978723,0.794117647,49,27,3,6,11,6.818181818,1,2,104.9,122.9,0.509803922,0.297297297,0.714285714,44,23,8,5,10,-7.5,1,2
20200905-H-BOS-A-TOR,0,7,94.5,98.4,105.2222222,0.65,0.2,0.740740741,45,18,6,2,14,-3.888888889,1,3,105.8,99.875,0.404761905,0.386363636,0.789473684,41,23,4,5,12,4.375,2,5
20200905-H-LAC-A-DEN,0,9,94.7,106.7,118.2727273,0.482142857,0.28125,0.689655172,52,20,9,4,17,-4.090909091,2,2,116.2,107.7777778,0.509803922,0.375,0.764705882,45,18,9,8,12,5,1,3
20200906-H-LAL-A-HOU,1,8,95.3,122.8,115.9,0.625,0.444444444,0.611111111,41,30,11,5,15,4,2,2,114.4,124,0.52,0.41509434,0.739130435,35,22,7,2,17,-4.444444444,2,2
20200906-H-MIA-A-MIL,0,3,94.2,110.6,81.2,0.534883721,0.361702128,0.9,41,33,8,1,15,-1.5,1,2,113.4,106.8,0.596491228,0.314285714,0.772727273,46,25,10,4,12,1.5,1,2
20200907-H-DEN-A-LAC,0,6,99.8,107.2,114.1111111,0.55,0.323529412,0.8,36,32,10,0,12,-3.333333333,2,3,113.2,108.7272727,0.681818182,0.35483871,0.769230769,41,23,7,4,17,2.727272727,1,2
20200907-H-TOR-A-BOS,0,22,92.8,95.9,120.25,0.466666667,0.3,0.846153846,36,19,8,5,13,-9.166666667,0,5,119.7,97.46153846,0.627906977,0.323529412,0.888888889,45,23,5,6,11,8.461538462,1,3
20200908-H-HOU-A-LAL,0,10,89.3,114.2,125.5,0.509803922,0.4,1,30,23,8,1,9,-6.25,0,2,125.4,116.2,0.6875,0.333333333,0.695652174,43,25,6,6,13,5,1,2
20200908-H-MIL-A-MIA,0,9,97.7,96.2,106.2222222,0.413793103,0.272727273,0.730769231,41,20,7,5,11,-5,1,1,105.4,95.33333333,0.571428571,0.35483871,0.916666667,48,21,6,7,21,5,1,2
20200909-H-BOS-A-TOR,0,3,90.9,111.1,114.7777778,0.462962963,0.413043478,0.833333333,58,32,5,4,15,-1.666666667,3,3,113.8,112.125,0.462962963,0.404255319,0.72,46,22,10,8,12,1.875,1,5
20200909-H-DEN-A-LAC,0,11,88,96.6,108.5,0.43902439,0.333333333,0.846153846,38,19,4,5,14,-5.5,1,3,109.1,99.81818182,0.490196078,0.285714286,0.733333333,41,19,7,5,9,5,1,2
20200910-H-HOU-A-LAL,0,10,95.2,105,116.375,0.4375,0.424242424,0.769230769,26,24,10,6,16,-6.25,1,2,115.5,103,0.586206897,0.3,0.9375,52,30,9,4,16,5.555555556,3,2
20200911-H-LAC-A-DEN,0,6,93.6,112.2,120,0.456521739,0.380952381,0.882352941,41,22,6,5,9,-3,0,2,118.6,112.8888889,0.5,0.444444444,0.84,44,20,7,5,11,3.333333333,1,3
20200911-H-TOR-A-BOS,0,5,93.1,93.5,98.25,0.489361702,0.285714286,0.894736842,44,17,1,6,18,-3.125,1,5,98.8,94.77777778,0.541666667,0.236842105,0.565217391,44,19,12,5,10,2.777777778,1,3
20200912-H-LAL-A-HOU,1,23,98.5,120.8,94.53846154,0.540540541,0.513513514,0.75862069,50,25,5,7,19,8.846153846,2,2,97.5,121.2727273,0.5,0.265306122,0.708333333,31,18,6,3,12,-10.45454545,0,2
20200913-H-DEN-A-LAC,1,13,92.1,120.6,109.0909091,0.571428571,0.48,0.703703704,41,26,8,3,14,5.909090909,1,3,106.5,121.9166667,0.431372549,0.37037037,0.888888889,37,20,10,4,13,-5.416666667,0,2
20200915-H-BOS-A-MIA,0,3,90,114.8,117.5555556,0.52173913,0.357142857,0.913043478,37,24,9,6,10,-1.666666667,1,3,117.8,116.1,0.489795918,0.444444444,0.75,41,32,6,6,12,1.5,1,2
20200915-H-LAC-A-DEN,0,15,91.9,96.9,114.9166667,0.454545455,0.257142857,0.75,37,21,8,3,10,-6.25,0,2,113.2,100.1666667,0.625,0.351351351,0.9375,53,22,4,5,20,6.25,1,3
20200917-H-BOS-A-MIA,0,5,93.2,108.4,115.2,0.590909091,0.357142857,0.791666667,41,19,5,3,20,-2.5,0,3,113.7,108.9,0.553191489,0.325581395,0.857142857,38,27,11,2,9,2.5,1,2
20200918-H-LAL-A-DEN,1,12,97.9,128.7,116.3076923,0.578947368,0.423076923,0.72972973,34,33,10,6,11,4.615384615,2,2,116.5,129.6666667,0.561403509,0.346153846,0.821428571,37,23,3,2,16,-5,1,3
20200919-H-MIA-A-BOS,0,11,99,107.1,119.7,0.512195122,0.272727273,0.823529412,42,21,5,8,13,-5.5,1,2,118.2,105.4444444,0.542372881,0.346153846,0.866666667,50,27,8,3,14,6.111111111,1,4
20200920-H-LAL-A-DEN,1,2,97.4,107.8,106.2,0.510638298,0.361111111,0.947368421,44,23,9,7,23,1,1,2,105.7,110.2,0.54,0.333333333,0.757575758,31,22,12,4,19,-1,0,3
20200922-H-DEN-A-LAL,1,8,97.7,116.7,107.3333333,0.659090909,0.379310345,0.793103448,44,26,8,2,18,4.444444444,2,3,108.5,118.1,0.649122807,0.230769231,0.636363636,25,27,11,3,16,-4,1,2
20200923-H-MIA-A-BOS,1,3,96.7,115.8,113.875,0.537037037,0.27027027,0.888888889,40,20,9,2,8,1.875,1,2,112.7,117.4,0.595238095,0.35,0.80952381,46,28,3,5,19,-1.5,1,4
20200924-H-DEN-A-LAL,0,6,89.7,120.4,127.1,0.591836735,0.357142857,0.869565217,33,22,4,3,11,-3,0,3,127.1,120.5,0.56,0.333333333,0.8,41,23,9,2,9,3,1,2
20200925-H-BOS-A-MIA,1,13,101.2,119.6,107.6666667,0.545454545,0.315789474,0.862068966,50,29,7,4,11,7.222222222,2,4,106.7,121.1,0.64,0.194444444,0.793103448,38,27,3,5,12,-6.5,0,2
20200926-H-LAL-A-DEN,1,10,98.2,119.1,108.9,0.622641509,0.375,0.827586207,43,24,6,8,13,5,1,2,108.9,120.1,0.5,0.266666667,0.884615385,36,23,5,2,11,-5,0,3
20200927-H-MIA-A-BOS,1,12,99.9,125.2,113.75,0.603773585,0.481481481,0.846153846,40,30,6,2,12,7.5,1,2,113.2,126.1,0.528301887,0.326086957,0.8,42,26,7,2,10,-6,1,4
20200930-H-LAL-A-MIA,1,18,96.4,120.3,98.83333333,0.5,0.394736842,0.925925926,54,26,7,8,12,7.5,1,2,101.6,120.4545455,0.5,0.314285714,0.785714286,36,23,4,5,8,-8.181818182,0,2
20201002-H-LAL-A-MIA,1,10,91.2,136,127.1,0.66,0.340425532,0.588235294,44,32,6,3,9,5,2,2,125.1,136.5,0.568181818,0.407407407,0.911764706,37,29,2,1,9,-5,1,1
20201004-H-MIA-A-LAL,1,11,97.7,117.7,108.9,0.630434783,0.352941176,0.913043478,37,25,8,3,12,5.5,1,1,106.4,116.8,0.540540541,0.333333333,0.75862069,43,23,8,2,19,-5.5,1,2
20201006-H-MIA-A-LAL,0,6,89.7,107.1,114.125,0.488372093,0.34375,0.807692308,39,18,8,3,11,-3.75,1,2,113.8,108.8888889,0.525,0.358974359,0.857142857,42,25,5,4,15,3.333333333,1,2
20201009-H-LAL-A-MIA,0,3,92,117.4,122.3333333,0.545454545,0.368421053,0.857142857,41,21,10,5,15,-1.666666667,2,2,120.7,118.2857143,0.48,0.424242424,0.954545455,35,26,7,3,13,2.142857143,1,2
20201011-H-MIA-A-LAL,0,13,92.1,101,112.0909091,0.490196078,0.357142857,0.590909091,41,25,4,4,13,-5.909090909,1,2,115.1,104.2727273,0.592592593,0.314285714,0.642857143,46,23,5,4,12,5.909090909,2,2
20201222-H-BRK-A-GSW,1,26,110.5,113.1,91,0.473684211,0.428571429,0.8125,57,24,11,7,20,8.666666667,0,2,89.6,112.6923077,0.409090909,0.303030303,0.652173913,47,26,6,6,18,-10,1,2
20201222-H-LAL-A-LAC,0,7,103.5,105.3,112.0833333,0.557692308,0.310344828,0.774193548,45,22,4,2,19,-2.916666667,2,3,112.1,107.5384615,0.566037736,0.35,0.736842105,40,22,10,3,16,2.692307692,0,4
